unique_id_l,unique_id_r,source_dataset_l,source_dataset_r,clerical_match_score
178,136,df_left,df_right,0.0
178,137,df_left,df_right,0.0
178,138,df_left,df_right,0.0
178,139,df_left,df_right,0.0
178,140,df_left,df_right,0.0
178,141,df_left,df_right,0.0
178,142,df_left,df_right,0.0
178,143,df_left,df_right,0.0
178,144,df_left,df_right,0.0
178,145,df_left,df_right,0.0
178,146,df_left,df_right,0.0
178,147,df_left,df_right,0.0
178,148,df_left,df_right,0.0
178,149,df_left,df_right,0.0
178,150,df_left,df_right,0.0
178,151,df_left,df_right,0.0
178,152,df_left,df_right,0.0
178,212,df_left,df_right,0.0
178,213,df_left,df_right,0.0
178,214,df_left,df_right,0.0
178,215,df_left,df_right,0.0
178,216,df_left,df_right,0.0
178,217,df_left,df_right,0.0
178,218,df_left,df_right,0.0
178,219,df_left,df_right,0.0
178,220,df_left,df_right,0.0
178,221,df_left,df_right,0.0
178,222,df_left,df_right,0.0
178,223,df_left,df_right,0.0
178,224,df_left,df_right,0.0
178,225,df_left,df_right,0.0
178,226,df_left,df_right,0.0
178,227,df_left,df_right,0.0
178,228,df_left,df_right,0.0
178,229,df_left,df_right,0.0
178,230,df_left,df_right,0.0
178,231,df_left,df_right,0.0
178,232,df_left,df_right,0.0
178,233,df_left,df_right,0.0
178,234,df_left,df_right,0.0
178,235,df_left,df_right,0.0
178,236,df_left,df_right,0.0
178,238,df_left,df_right,0.0
178,239,df_left,df_right,0.0
178,240,df_left,df_right,0.0
178,241,df_left,df_right,0.0
178,242,df_left,df_right,0.0
178,243,df_left,df_right,0.0
178,244,df_left,df_right,0.0
178,245,df_left,df_right,0.0
178,246,df_left,df_right,0.0
178,247,df_left,df_right,0.0
178,248,df_left,df_right,0.0
178,249,df_left,df_right,0.0
178,250,df_left,df_right,0.0
178,251,df_left,df_right,0.0
178,252,df_left,df_right,0.0
178,253,df_left,df_right,0.0
178,254,df_left,df_right,0.0
178,255,df_left,df_right,0.0
178,256,df_left,df_right,0.0
178,257,df_left,df_right,0.0
178,258,df_left,df_right,0.0
178,259,df_left,df_right,0.0
178,260,df_left,df_right,0.0
178,261,df_left,df_right,0.0
178,262,df_left,df_right,0.0
178,263,df_left,df_right,0.0
178,264,df_left,df_right,0.0
178,265,df_left,df_right,0.0
178,266,df_left,df_right,0.0
178,267,df_left,df_right,0.0
178,268,df_left,df_right,0.0
178,269,df_left,df_right,0.0
178,270,df_left,df_right,0.0
179,20,df_left,df_right,0.0
179,21,df_left,df_right,0.0
179,22,df_left,df_right,0.0
179,23,df_left,df_right,0.0
179,24,df_left,df_right,0.0
179,25,df_left,df_right,0.0
179,26,df_left,df_right,0.0
179,27,df_left,df_right,0.0
179,28,df_left,df_right,0.0
179,29,df_left,df_right,0.0
179,30,df_left,df_right,0.0
179,31,df_left,df_right,0.0
179,32,df_left,df_right,0.0
179,33,df_left,df_right,0.0
179,34,df_left,df_right,0.0
179,35,df_left,df_right,0.0
179,36,df_left,df_right,0.0
179,37,df_left,df_right,0.0
179,38,df_left,df_right,0.0
179,39,df_left,df_right,0.0
179,40,df_left,df_right,0.0
179,41,df_left,df_right,0.0
179,42,df_left,df_right,0.0
179,43,df_left,df_right,0.0
179,44,df_left,df_right,0.0
179,45,df_left,df_right,0.0
179,46,df_left,df_right,0.0
179,47,df_left,df_right,0.0
179,48,df_left,df_right,0.0
179,49,df_left,df_right,0.0
179,50,df_left,df_right,0.0
179,51,df_left,df_right,0.0
179,52,df_left,df_right,0.0
179,53,df_left,df_right,0.0
179,54,df_left,df_right,0.0
179,55,df_left,df_right,0.0
179,56,df_left,df_right,0.0
179,57,df_left,df_right,0.0
179,58,df_left,df_right,0.0
179,59,df_left,df_right,0.0
179,60,df_left,df_right,0.0
179,61,df_left,df_right,0.0
179,62,df_left,df_right,0.0
179,63,df_left,df_right,0.0
179,64,df_left,df_right,0.0
179,65,df_left,df_right,0.0
179,66,df_left,df_right,0.0
179,67,df_left,df_right,0.0
179,68,df_left,df_right,0.0
179,69,df_left,df_right,0.0
179,70,df_left,df_right,0.0
179,71,df_left,df_right,0.0
179,72,df_left,df_right,0.0
179,73,df_left,df_right,0.0
179,74,df_left,df_right,0.0
179,75,df_left,df_right,0.0
179,76,df_left,df_right,0.0
179,77,df_left,df_right,0.0
179,78,df_left,df_right,0.0
179,79,df_left,df_right,0.0
179,80,df_left,df_right,0.0
179,81,df_left,df_right,0.0
179,82,df_left,df_right,0.0
179,83,df_left,df_right,0.0
179,84,df_left,df_right,0.0
179,85,df_left,df_right,0.0
179,86,df_left,df_right,0.0
179,87,df_left,df_right,0.0
179,88,df_left,df_right,0.0
179,89,df_left,df_right,0.0
179,90,df_left,df_right,0.0
179,91,df_left,df_right,0.0
179,92,df_left,df_right,0.0
179,93,df_left,df_right,0.0
179,94,df_left,df_right,0.0
179,95,df_left,df_right,0.0
179,96,df_left,df_right,0.0
179,97,df_left,df_right,0.0
179,98,df_left,df_right,0.0
179,99,df_left,df_right,0.0
179,100,df_left,df_right,0.0
179,101,df_left,df_right,0.0
179,102,df_left,df_right,0.0
179,103,df_left,df_right,0.0
179,104,df_left,df_right,0.0
179,105,df_left,df_right,0.0
179,106,df_left,df_right,0.0
179,107,df_left,df_right,0.0
179,108,df_left,df_right,0.0
179,109,df_left,df_right,0.0
179,110,df_left,df_right,0.0
179,111,df_left,df_right,0.0
179,112,df_left,df_right,0.0
179,113,df_left,df_right,0.0
179,114,df_left,df_right,0.0
179,115,df_left,df_right,0.0
179,116,df_left,df_right,0.0
179,117,df_left,df_right,0.0
179,118,df_left,df_right,0.0
179,119,df_left,df_right,0.0
179,120,df_left,df_right,0.0
179,121,df_left,df_right,0.0
179,122,df_left,df_right,0.0
179,123,df_left,df_right,0.0
179,124,df_left,df_right,0.0
179,125,df_left,df_right,0.0
179,126,df_left,df_right,0.0
179,127,df_left,df_right,0.0
179,128,df_left,df_right,0.0
179,129,df_left,df_right,0.0
179,130,df_left,df_right,0.0
179,131,df_left,df_right,0.0
179,132,df_left,df_right,0.0
179,133,df_left,df_right,0.0
179,134,df_left,df_right,0.0
179,135,df_left,df_right,0.0
179,136,df_left,df_right,0.0
179,137,df_left,df_right,0.0
179,138,df_left,df_right,0.0
179,139,df_left,df_right,0.0
179,140,df_left,df_right,0.0
179,141,df_left,df_right,0.0
179,142,df_left,df_right,0.0
179,143,df_left,df_right,0.0
179,144,df_left,df_right,0.0
179,145,df_left,df_right,0.0
179,146,df_left,df_right,0.0
179,147,df_left,df_right,0.0
179,148,df_left,df_right,0.0
179,149,df_left,df_right,0.0
179,150,df_left,df_right,0.0
179,151,df_left,df_right,0.0
179,152,df_left,df_right,0.0
179,212,df_left,df_right,0.0
179,213,df_left,df_right,0.0
179,214,df_left,df_right,0.0
179,215,df_left,df_right,0.0
179,216,df_left,df_right,0.0
179,217,df_left,df_right,0.0
179,218,df_left,df_right,0.0
179,219,df_left,df_right,0.0
179,220,df_left,df_right,0.0
179,221,df_left,df_right,0.0
179,222,df_left,df_right,0.0
179,223,df_left,df_right,0.0
179,224,df_left,df_right,0.0
179,225,df_left,df_right,0.0
179,226,df_left,df_right,0.0
179,227,df_left,df_right,0.0
179,228,df_left,df_right,0.0
179,229,df_left,df_right,0.0
179,230,df_left,df_right,0.0
179,231,df_left,df_right,0.0
179,232,df_left,df_right,0.0
179,233,df_left,df_right,0.0
179,234,df_left,df_right,0.0
179,235,df_left,df_right,0.0
179,236,df_left,df_right,0.0
179,237,df_left,df_right,0.0
179,239,df_left,df_right,0.0
179,240,df_left,df_right,0.0
179,241,df_left,df_right,0.0
179,242,df_left,df_right,0.0
179,243,df_left,df_right,0.0
179,244,df_left,df_right,0.0
179,245,df_left,df_right,0.0
179,246,df_left,df_right,0.0
179,247,df_left,df_right,0.0
179,248,df_left,df_right,0.0
179,249,df_left,df_right,0.0
179,250,df_left,df_right,0.0
179,251,df_left,df_right,0.0
179,252,df_left,df_right,0.0
179,253,df_left,df_right,0.0
179,254,df_left,df_right,0.0
179,255,df_left,df_right,0.0
179,256,df_left,df_right,0.0
179,257,df_left,df_right,0.0
179,258,df_left,df_right,0.0
179,259,df_left,df_right,0.0
179,260,df_left,df_right,0.0
179,261,df_left,df_right,0.0
179,262,df_left,df_right,0.0
179,263,df_left,df_right,0.0
179,264,df_left,df_right,0.0
179,265,df_left,df_right,0.0
179,266,df_left,df_right,0.0
179,267,df_left,df_right,0.0
179,268,df_left,df_right,0.0
179,269,df_left,df_right,0.0
179,270,df_left,df_right,0.0
180,20,df_left,df_right,0.0
180,21,df_left,df_right,0.0
180,22,df_left,df_right,0.0
180,23,df_left,df_right,0.0
180,24,df_left,df_right,0.0
180,25,df_left,df_right,0.0
180,26,df_left,df_right,0.0
180,27,df_left,df_right,0.0
180,28,df_left,df_right,0.0
180,29,df_left,df_right,0.0
180,30,df_left,df_right,0.0
180,31,df_left,df_right,0.0
180,32,df_left,df_right,0.0
180,33,df_left,df_right,0.0
180,34,df_left,df_right,0.0
180,35,df_left,df_right,0.0
180,36,df_left,df_right,0.0
180,37,df_left,df_right,0.0
180,38,df_left,df_right,0.0
180,39,df_left,df_right,0.0
180,40,df_left,df_right,0.0
180,41,df_left,df_right,0.0
180,42,df_left,df_right,0.0
180,43,df_left,df_right,0.0
180,44,df_left,df_right,0.0
180,45,df_left,df_right,0.0
180,46,df_left,df_right,0.0
180,47,df_left,df_right,0.0
180,48,df_left,df_right,0.0
180,49,df_left,df_right,0.0
180,50,df_left,df_right,0.0
180,51,df_left,df_right,0.0
180,52,df_left,df_right,0.0
180,53,df_left,df_right,0.0
180,54,df_left,df_right,0.0
180,55,df_left,df_right,0.0
180,56,df_left,df_right,0.0
180,57,df_left,df_right,0.0
180,58,df_left,df_right,0.0
180,59,df_left,df_right,0.0
180,60,df_left,df_right,0.0
180,61,df_left,df_right,0.0
180,62,df_left,df_right,0.0
180,63,df_left,df_right,0.0
180,64,df_left,df_right,0.0
180,65,df_left,df_right,0.0
180,66,df_left,df_right,0.0
180,67,df_left,df_right,0.0
180,68,df_left,df_right,0.0
180,69,df_left,df_right,0.0
180,70,df_left,df_right,0.0
180,71,df_left,df_right,0.0
180,72,df_left,df_right,0.0
180,73,df_left,df_right,0.0
180,74,df_left,df_right,0.0
180,75,df_left,df_right,0.0
180,76,df_left,df_right,0.0
180,77,df_left,df_right,0.0
180,78,df_left,df_right,0.0
180,79,df_left,df_right,0.0
180,80,df_left,df_right,0.0
180,81,df_left,df_right,0.0
180,82,df_left,df_right,0.0
180,83,df_left,df_right,0.0
180,84,df_left,df_right,0.0
180,85,df_left,df_right,0.0
180,86,df_left,df_right,0.0
180,87,df_left,df_right,0.0
180,88,df_left,df_right,0.0
180,89,df_left,df_right,0.0
180,90,df_left,df_right,0.0
180,91,df_left,df_right,0.0
180,92,df_left,df_right,0.0
180,93,df_left,df_right,0.0
180,94,df_left,df_right,0.0
180,95,df_left,df_right,0.0
180,96,df_left,df_right,0.0
180,97,df_left,df_right,0.0
180,98,df_left,df_right,0.0
180,99,df_left,df_right,0.0
180,100,df_left,df_right,0.0
180,101,df_left,df_right,0.0
180,102,df_left,df_right,0.0
180,103,df_left,df_right,0.0
180,104,df_left,df_right,0.0
180,105,df_left,df_right,0.0
180,106,df_left,df_right,0.0
180,107,df_left,df_right,0.0
180,108,df_left,df_right,0.0
180,109,df_left,df_right,0.0
180,110,df_left,df_right,0.0
180,111,df_left,df_right,0.0
180,112,df_left,df_right,0.0
180,113,df_left,df_right,0.0
180,114,df_left,df_right,0.0
180,115,df_left,df_right,0.0
180,116,df_left,df_right,0.0
180,117,df_left,df_right,0.0
180,118,df_left,df_right,0.0
180,119,df_left,df_right,0.0
180,120,df_left,df_right,0.0
180,121,df_left,df_right,0.0
180,122,df_left,df_right,0.0
180,123,df_left,df_right,0.0
180,124,df_left,df_right,0.0
180,125,df_left,df_right,0.0
180,126,df_left,df_right,0.0
180,127,df_left,df_right,0.0
180,128,df_left,df_right,0.0
180,129,df_left,df_right,0.0
180,130,df_left,df_right,0.0
180,131,df_left,df_right,0.0
180,132,df_left,df_right,0.0
180,133,df_left,df_right,0.0
180,134,df_left,df_right,0.0
180,135,df_left,df_right,0.0
180,136,df_left,df_right,0.0
180,137,df_left,df_right,0.0
180,138,df_left,df_right,0.0
180,139,df_left,df_right,0.0
180,140,df_left,df_right,0.0
180,141,df_left,df_right,0.0
180,142,df_left,df_right,0.0
180,143,df_left,df_right,0.0
180,144,df_left,df_right,0.0
180,145,df_left,df_right,0.0
180,146,df_left,df_right,0.0
180,147,df_left,df_right,0.0
180,148,df_left,df_right,0.0
180,149,df_left,df_right,0.0
180,150,df_left,df_right,0.0
180,151,df_left,df_right,0.0
180,152,df_left,df_right,0.0
180,212,df_left,df_right,0.0
180,213,df_left,df_right,0.0
180,214,df_left,df_right,0.0
180,215,df_left,df_right,0.0
180,216,df_left,df_right,0.0
180,217,df_left,df_right,0.0
180,218,df_left,df_right,0.0
180,219,df_left,df_right,0.0
180,220,df_left,df_right,0.0
180,221,df_left,df_right,0.0
180,222,df_left,df_right,0.0
180,223,df_left,df_right,0.0
180,224,df_left,df_right,0.0
180,225,df_left,df_right,0.0
180,226,df_left,df_right,0.0
180,227,df_left,df_right,0.0
180,228,df_left,df_right,0.0
180,229,df_left,df_right,0.0
180,230,df_left,df_right,0.0
180,231,df_left,df_right,0.0
180,232,df_left,df_right,0.0
180,233,df_left,df_right,0.0
180,234,df_left,df_right,0.0
180,235,df_left,df_right,0.0
180,236,df_left,df_right,0.0
180,237,df_left,df_right,0.0
180,238,df_left,df_right,0.0
180,240,df_left,df_right,0.0
180,241,df_left,df_right,0.0
180,242,df_left,df_right,0.0
180,243,df_left,df_right,0.0
180,244,df_left,df_right,0.0
180,245,df_left,df_right,0.0
180,246,df_left,df_right,0.0
180,247,df_left,df_right,0.0
180,248,df_left,df_right,0.0
180,249,df_left,df_right,0.0
180,250,df_left,df_right,0.0
180,251,df_left,df_right,0.0
180,252,df_left,df_right,0.0
180,253,df_left,df_right,0.0
180,254,df_left,df_right,0.0
180,255,df_left,df_right,0.0
180,256,df_left,df_right,0.0
180,257,df_left,df_right,0.0
180,258,df_left,df_right,0.0
180,259,df_left,df_right,0.0
180,260,df_left,df_right,0.0
180,261,df_left,df_right,0.0
180,262,df_left,df_right,0.0
180,263,df_left,df_right,0.0
180,264,df_left,df_right,0.0
180,265,df_left,df_right,0.0
180,266,df_left,df_right,0.0
180,267,df_left,df_right,0.0
180,268,df_left,df_right,0.0
180,269,df_left,df_right,0.0
180,270,df_left,df_right,0.0
181,20,df_left,df_right,0.0
181,21,df_left,df_right,0.0
181,22,df_left,df_right,0.0
181,23,df_left,df_right,0.0
181,24,df_left,df_right,0.0
181,25,df_left,df_right,0.0
181,26,df_left,df_right,0.0
181,27,df_left,df_right,0.0
181,28,df_left,df_right,0.0
181,29,df_left,df_right,0.0
181,30,df_left,df_right,0.0
181,31,df_left,df_right,0.0
181,32,df_left,df_right,0.0
181,33,df_left,df_right,0.0
181,34,df_left,df_right,0.0
181,35,df_left,df_right,0.0
181,36,df_left,df_right,0.0
181,37,df_left,df_right,0.0
181,38,df_left,df_right,0.0
181,39,df_left,df_right,0.0
181,40,df_left,df_right,0.0
181,41,df_left,df_right,0.0
181,42,df_left,df_right,0.0
181,43,df_left,df_right,0.0
181,44,df_left,df_right,0.0
181,45,df_left,df_right,0.0
181,46,df_left,df_right,0.0
181,47,df_left,df_right,0.0
181,48,df_left,df_right,0.0
181,49,df_left,df_right,0.0
181,50,df_left,df_right,0.0
181,51,df_left,df_right,0.0
181,52,df_left,df_right,0.0
181,53,df_left,df_right,0.0
181,54,df_left,df_right,0.0
181,55,df_left,df_right,0.0
181,56,df_left,df_right,0.0
181,57,df_left,df_right,0.0
181,58,df_left,df_right,0.0
181,59,df_left,df_right,0.0
181,60,df_left,df_right,0.0
181,61,df_left,df_right,0.0
181,62,df_left,df_right,0.0
181,63,df_left,df_right,0.0
181,64,df_left,df_right,0.0
181,65,df_left,df_right,0.0
181,66,df_left,df_right,0.0
181,67,df_left,df_right,0.0
181,68,df_left,df_right,0.0
181,69,df_left,df_right,0.0
181,70,df_left,df_right,0.0
181,71,df_left,df_right,0.0
181,72,df_left,df_right,0.0
181,73,df_left,df_right,0.0
181,74,df_left,df_right,0.0
181,75,df_left,df_right,0.0
181,76,df_left,df_right,0.0
181,77,df_left,df_right,0.0
181,78,df_left,df_right,0.0
181,79,df_left,df_right,0.0
181,80,df_left,df_right,0.0
181,81,df_left,df_right,0.0
181,82,df_left,df_right,0.0
181,83,df_left,df_right,0.0
181,84,df_left,df_right,0.0
181,85,df_left,df_right,0.0
181,86,df_left,df_right,0.0
181,87,df_left,df_right,0.0
181,88,df_left,df_right,0.0
181,89,df_left,df_right,0.0
181,90,df_left,df_right,0.0
181,91,df_left,df_right,0.0
181,92,df_left,df_right,0.0
181,93,df_left,df_right,0.0
181,94,df_left,df_right,0.0
181,95,df_left,df_right,0.0
181,96,df_left,df_right,0.0
181,97,df_left,df_right,0.0
181,98,df_left,df_right,0.0
181,99,df_left,df_right,0.0
181,100,df_left,df_right,0.0
181,101,df_left,df_right,0.0
181,102,df_left,df_right,0.0
181,103,df_left,df_right,0.0
181,104,df_left,df_right,0.0
181,105,df_left,df_right,0.0
181,106,df_left,df_right,0.0
181,107,df_left,df_right,0.0
181,108,df_left,df_right,0.0
181,109,df_left,df_right,0.0
181,110,df_left,df_right,0.0
181,111,df_left,df_right,0.0
181,112,df_left,df_right,0.0
181,113,df_left,df_right,0.0
181,114,df_left,df_right,0.0
181,115,df_left,df_right,0.0
181,116,df_left,df_right,0.0
181,117,df_left,df_right,0.0
181,118,df_left,df_right,0.0
181,119,df_left,df_right,0.0
181,120,df_left,df_right,0.0
181,121,df_left,df_right,0.0
181,122,df_left,df_right,0.0
181,123,df_left,df_right,0.0
181,124,df_left,df_right,0.0
181,125,df_left,df_right,0.0
181,126,df_left,df_right,0.0
181,127,df_left,df_right,0.0
181,128,df_left,df_right,0.0
181,129,df_left,df_right,0.0
181,130,df_left,df_right,0.0
181,131,df_left,df_right,0.0
181,132,df_left,df_right,0.0
181,133,df_left,df_right,0.0
181,134,df_left,df_right,0.0
181,135,df_left,df_right,0.0
181,136,df_left,df_right,0.0
181,137,df_left,df_right,0.0
181,138,df_left,df_right,0.0
181,139,df_left,df_right,0.0
181,140,df_left,df_right,0.0
181,141,df_left,df_right,0.0
181,142,df_left,df_right,0.0
181,143,df_left,df_right,0.0
181,144,df_left,df_right,0.0
181,145,df_left,df_right,0.0
181,146,df_left,df_right,0.0
181,147,df_left,df_right,0.0
181,148,df_left,df_right,0.0
181,149,df_left,df_right,0.0
181,150,df_left,df_right,0.0
181,151,df_left,df_right,0.0
181,152,df_left,df_right,0.0
181,212,df_left,df_right,0.0
181,213,df_left,df_right,0.0
181,214,df_left,df_right,0.0
181,215,df_left,df_right,0.0
181,216,df_left,df_right,0.0
181,217,df_left,df_right,0.0
181,218,df_left,df_right,0.0
181,219,df_left,df_right,0.0
181,220,df_left,df_right,0.0
181,221,df_left,df_right,0.0
181,222,df_left,df_right,0.0
181,223,df_left,df_right,0.0
181,224,df_left,df_right,0.0
181,225,df_left,df_right,0.0
181,226,df_left,df_right,0.0
181,227,df_left,df_right,0.0
181,228,df_left,df_right,0.0
181,229,df_left,df_right,0.0
181,230,df_left,df_right,0.0
181,231,df_left,df_right,0.0
181,232,df_left,df_right,0.0
181,233,df_left,df_right,0.0
181,234,df_left,df_right,0.0
181,235,df_left,df_right,0.0
181,236,df_left,df_right,0.0
181,237,df_left,df_right,0.0
181,238,df_left,df_right,0.0
181,239,df_left,df_right,0.0
181,241,df_left,df_right,0.0
181,242,df_left,df_right,0.0
181,243,df_left,df_right,0.0
181,244,df_left,df_right,0.0
181,245,df_left,df_right,0.0
181,246,df_left,df_right,0.0
181,247,df_left,df_right,0.0
181,248,df_left,df_right,0.0
181,249,df_left,df_right,0.0
181,250,df_left,df_right,0.0
181,251,df_left,df_right,0.0
181,252,df_left,df_right,0.0
181,253,df_left,df_right,0.0
181,254,df_left,df_right,0.0
181,255,df_left,df_right,0.0
181,256,df_left,df_right,0.0
181,257,df_left,df_right,0.0
181,258,df_left,df_right,0.0
181,259,df_left,df_right,0.0
181,260,df_left,df_right,0.0
181,261,df_left,df_right,0.0
181,262,df_left,df_right,0.0
181,263,df_left,df_right,0.0
181,264,df_left,df_right,0.0
181,265,df_left,df_right,0.0
181,266,df_left,df_right,0.0
181,267,df_left,df_right,0.0
181,268,df_left,df_right,0.0
181,269,df_left,df_right,0.0
181,270,df_left,df_right,0.0
182,20,df_left,df_right,0.0
182,21,df_left,df_right,0.0
182,22,df_left,df_right,0.0
182,23,df_left,df_right,0.0
182,24,df_left,df_right,0.0
182,25,df_left,df_right,0.0
182,26,df_left,df_right,0.0
182,27,df_left,df_right,0.0
182,28,df_left,df_right,0.0
182,29,df_left,df_right,0.0
182,30,df_left,df_right,0.0
182,31,df_left,df_right,0.0
182,32,df_left,df_right,0.0
182,33,df_left,df_right,0.0
182,34,df_left,df_right,0.0
182,35,df_left,df_right,0.0
182,36,df_left,df_right,0.0
182,37,df_left,df_right,0.0
182,38,df_left,df_right,0.0
182,39,df_left,df_right,0.0
182,40,df_left,df_right,0.0
182,41,df_left,df_right,0.0
182,42,df_left,df_right,0.0
182,43,df_left,df_right,0.0
182,44,df_left,df_right,0.0
182,45,df_left,df_right,0.0
182,46,df_left,df_right,0.0
182,47,df_left,df_right,0.0
182,48,df_left,df_right,0.0
182,49,df_left,df_right,0.0
182,50,df_left,df_right,0.0
182,51,df_left,df_right,0.0
182,52,df_left,df_right,0.0
182,53,df_left,df_right,0.0
182,54,df_left,df_right,0.0
182,55,df_left,df_right,0.0
182,56,df_left,df_right,0.0
182,57,df_left,df_right,0.0
182,58,df_left,df_right,0.0
182,59,df_left,df_right,0.0
182,60,df_left,df_right,0.0
182,61,df_left,df_right,0.0
182,62,df_left,df_right,0.0
182,63,df_left,df_right,0.0
182,64,df_left,df_right,0.0
182,65,df_left,df_right,0.0
182,66,df_left,df_right,0.0
182,67,df_left,df_right,0.0
182,68,df_left,df_right,0.0
182,69,df_left,df_right,0.0
182,70,df_left,df_right,0.0
182,71,df_left,df_right,0.0
182,72,df_left,df_right,0.0
182,73,df_left,df_right,0.0
182,74,df_left,df_right,0.0
182,75,df_left,df_right,0.0
182,76,df_left,df_right,0.0
182,77,df_left,df_right,0.0
182,78,df_left,df_right,0.0
182,79,df_left,df_right,0.0
182,80,df_left,df_right,0.0
182,81,df_left,df_right,0.0
182,82,df_left,df_right,0.0
182,83,df_left,df_right,0.0
182,84,df_left,df_right,0.0
182,85,df_left,df_right,0.0
182,86,df_left,df_right,0.0
182,87,df_left,df_right,0.0
182,88,df_left,df_right,0.0
182,89,df_left,df_right,0.0
182,90,df_left,df_right,0.0
182,91,df_left,df_right,0.0
182,92,df_left,df_right,0.0
182,93,df_left,df_right,0.0
182,94,df_left,df_right,0.0
182,95,df_left,df_right,0.0
182,96,df_left,df_right,0.0
182,97,df_left,df_right,0.0
182,98,df_left,df_right,0.0
182,99,df_left,df_right,0.0
182,100,df_left,df_right,0.0
182,101,df_left,df_right,0.0
182,102,df_left,df_right,0.0
182,103,df_left,df_right,0.0
182,104,df_left,df_right,0.0
182,105,df_left,df_right,0.0
182,106,df_left,df_right,0.0
182,107,df_left,df_right,0.0
182,108,df_left,df_right,0.0
182,109,df_left,df_right,0.0
182,110,df_left,df_right,0.0
182,111,df_left,df_right,0.0
182,112,df_left,df_right,0.0
182,113,df_left,df_right,0.0
182,114,df_left,df_right,0.0
182,115,df_left,df_right,0.0
182,116,df_left,df_right,0.0
182,117,df_left,df_right,0.0
182,118,df_left,df_right,0.0
182,119,df_left,df_right,0.0
182,120,df_left,df_right,0.0
182,121,df_left,df_right,0.0
182,122,df_left,df_right,0.0
182,123,df_left,df_right,0.0
182,124,df_left,df_right,0.0
182,125,df_left,df_right,0.0
182,126,df_left,df_right,0.0
182,127,df_left,df_right,0.0
182,128,df_left,df_right,0.0
182,129,df_left,df_right,0.0
182,130,df_left,df_right,0.0
182,131,df_left,df_right,0.0
182,132,df_left,df_right,0.0
182,133,df_left,df_right,0.0
182,134,df_left,df_right,0.0
182,135,df_left,df_right,0.0
182,136,df_left,df_right,0.0
182,137,df_left,df_right,0.0
182,138,df_left,df_right,0.0
182,139,df_left,df_right,0.0
182,140,df_left,df_right,0.0
182,141,df_left,df_right,0.0
182,142,df_left,df_right,0.0
182,143,df_left,df_right,0.0
182,144,df_left,df_right,0.0
182,145,df_left,df_right,0.0
182,146,df_left,df_right,0.0
182,147,df_left,df_right,0.0
182,148,df_left,df_right,0.0
182,149,df_left,df_right,0.0
182,150,df_left,df_right,0.0
182,151,df_left,df_right,0.0
182,152,df_left,df_right,0.0
182,212,df_left,df_right,0.0
182,213,df_left,df_right,0.0
182,214,df_left,df_right,0.0
182,215,df_left,df_right,0.0
182,216,df_left,df_right,0.0
182,217,df_left,df_right,0.0
182,218,df_left,df_right,0.0
182,219,df_left,df_right,0.0
182,220,df_left,df_right,0.0
182,221,df_left,df_right,0.0
182,222,df_left,df_right,0.0
182,223,df_left,df_right,0.0
182,224,df_left,df_right,0.0
182,225,df_left,df_right,0.0
182,226,df_left,df_right,0.0
182,227,df_left,df_right,0.0
182,228,df_left,df_right,0.0
182,229,df_left,df_right,0.0
182,230,df_left,df_right,0.0
182,231,df_left,df_right,0.0
182,232,df_left,df_right,0.0
182,233,df_left,df_right,0.0
182,234,df_left,df_right,0.0
182,235,df_left,df_right,0.0
182,236,df_left,df_right,0.0
182,237,df_left,df_right,0.0
182,238,df_left,df_right,0.0
182,239,df_left,df_right,0.0
182,240,df_left,df_right,0.0
182,242,df_left,df_right,0.0
182,243,df_left,df_right,0.0
182,244,df_left,df_right,0.0
182,245,df_left,df_right,0.0
182,246,df_left,df_right,0.0
182,247,df_left,df_right,0.0
182,248,df_left,df_right,0.0
182,249,df_left,df_right,0.0
182,250,df_left,df_right,0.0
182,251,df_left,df_right,0.0
182,252,df_left,df_right,0.0
182,253,df_left,df_right,0.0
182,254,df_left,df_right,0.0
182,255,df_left,df_right,0.0
182,256,df_left,df_right,0.0
182,257,df_left,df_right,0.0
182,258,df_left,df_right,0.0
182,259,df_left,df_right,0.0
182,260,df_left,df_right,0.0
182,261,df_left,df_right,0.0
182,262,df_left,df_right,0.0
182,263,df_left,df_right,0.0
182,264,df_left,df_right,0.0
182,265,df_left,df_right,0.0
182,266,df_left,df_right,0.0
182,267,df_left,df_right,0.0
182,268,df_left,df_right,0.0
182,269,df_left,df_right,0.0
182,270,df_left,df_right,0.0
183,20,df_left,df_right,0.0
183,21,df_left,df_right,0.0
183,22,df_left,df_right,0.0
183,23,df_left,df_right,0.0
183,24,df_left,df_right,0.0
183,25,df_left,df_right,0.0
183,26,df_left,df_right,0.0
183,27,df_left,df_right,0.0
183,28,df_left,df_right,0.0
183,29,df_left,df_right,0.0
183,30,df_left,df_right,0.0
183,31,df_left,df_right,0.0
183,32,df_left,df_right,0.0
183,33,df_left,df_right,0.0
183,34,df_left,df_right,0.0
183,35,df_left,df_right,0.0
183,36,df_left,df_right,0.0
183,37,df_left,df_right,0.0
183,38,df_left,df_right,0.0
183,39,df_left,df_right,0.0
183,40,df_left,df_right,0.0
183,41,df_left,df_right,0.0
183,42,df_left,df_right,0.0
183,43,df_left,df_right,0.0
183,44,df_left,df_right,0.0
183,45,df_left,df_right,0.0
183,46,df_left,df_right,0.0
183,47,df_left,df_right,0.0
183,48,df_left,df_right,0.0
183,49,df_left,df_right,0.0
183,50,df_left,df_right,0.0
183,51,df_left,df_right,0.0
183,52,df_left,df_right,0.0
